date;marketPrice
2021-08-14;4.97492
2021-08-13;4.97513
2021-08-12;4.9782
2021-08-11;4.97407
2021-08-10;4.9729
2021-08-09;4.97336
2021-08-08;4.97475
2021-08-07;4.97496
2021-08-06;4.97516
2021-08-05;4.97288
2021-08-04;4.9689
2021-08-03;4.96161
2021-08-02;4.96112
2021-08-01;4.96186
2021-07-31;4.96207
2021-07-30;4.96236
2021-07-29;4.9589
2021-07-28;4.95387
2021-07-27;4.95596
2021-07-26;4.96733
2021-07-25;4.96895
2021-07-24;4.96916
2021-07-23;4.96937
2021-07-22;4.96381
2021-07-21;4.94778
2021-07-20;4.94013
2021-07-19;4.95017
2021-07-18;4.96073
2021-07-17;4.96094
2021-07-16;4.96115
2021-07-15;4.96654
2021-07-14;4.96815
2021-07-13;4.9743
2021-07-12;4.97384
2021-07-11;4.96608
2021-07-10;4.96629
2021-07-09;4.9665
2021-07-08;4.97704
2021-07-07;4.98467
2021-07-06;4.97656
2021-07-05;4.97384
2021-07-04;4.97502
2021-07-03;4.97523
2021-07-02;4.97544
2021-07-01;4.97114
2021-06-30;4.97474
2021-06-29;4.97165
2021-06-28;4.96936
2021-06-27;4.96571
2021-06-26;4.96592
2021-06-25;4.96613
2021-06-24;4.95983
2021-06-23;4.95892
2021-06-22;4.94381
2021-06-21;4.94702
2021-06-20;4.95906
2021-06-19;4.95927
2021-06-18;4.95948
2021-06-17;4.95821
2021-06-16;4.94772
2021-06-15;4.94533
2021-06-14;4.94694
2021-06-13;4.94296
2021-06-12;4.94317
2021-06-11;4.94338
2021-06-10;4.93315
2021-06-09;4.92796
2021-06-08;4.92599
2021-06-07;4.91996
2021-06-06;4.91864
2021-06-05;4.91886
2021-06-04;4.91908
2021-06-03;4.9166
2021-06-02;4.91196
2021-06-01;4.90904
2021-05-31;4.90623
2021-05-30;4.90614
2021-05-29;4.90635
2021-05-28;4.90657
2021-05-27;4.90185
2021-05-26;4.90035
2021-05-25;4.88996
2021-05-24;4.88565
2021-05-23;4.88345
2021-05-22;4.88367
2021-05-21;4.88389
2021-05-20;4.872
2021-05-19;4.8728
2021-05-18;4.87669
2021-05-17;4.88133
2021-05-16;4.87389
2021-05-15;4.87411
2021-05-14;4.87433
