date;marketPrice
2023-01-31;5.34985
2023-01-30;5.35286
2023-01-29;5.35879
2023-01-28;5.35903
2023-01-27;5.35928
2023-01-26;5.35337
2023-01-25;5.34865
2023-01-24;5.35435
2023-01-23;5.34834
2023-01-22;5.34116
2023-01-21;5.34141
2023-01-20;5.34165
2023-01-19;5.33659
2023-01-18;5.354
2023-01-17;5.35412
2023-01-16;5.35337
2023-01-15;5.3461
2023-01-14;5.34635
2023-01-13;5.3466
2023-01-12;5.34036
2023-01-11;5.33714
2023-01-10;5.33148
2023-01-09;5.33434
2023-01-08;5.34337
2023-01-07;5.34362
2023-01-06;5.34386
2023-01-05;5.34063
2023-01-04;5.33041
2023-01-03;5.32099
2023-01-02;5.29868
2023-01-01;5.28919
2022-12-31;5.28943
2022-12-30;5.28992
2022-12-29;5.29187
2022-12-28;5.29642
2022-12-27;5.30452
2022-12-26;5.30013
2022-12-25;5.30271
2022-12-24;5.30296
2022-12-23;5.3032
2022-12-22;5.30604
2022-12-21;5.30077
2022-12-20;5.28418
2022-12-19;5.29004
2022-12-18;5.29556
2022-12-17;5.2958
2022-12-16;5.29605
2022-12-15;5.31494
2022-12-14;5.32927
2022-12-13;5.3349
2022-12-12;5.3311
2022-12-11;5.34074
2022-12-10;5.34099
2022-12-09;5.34124
2022-12-08;5.33372
2022-12-07;5.33923
2022-12-06;5.35148
2022-12-05;5.36504
2022-12-04;5.38188
2022-12-03;5.38213
2022-12-02;5.38238
2022-12-01;5.39051
2022-11-30;5.38461
2022-11-29;5.36468
2022-11-28;5.36579
2022-11-27;5.37537
2022-11-26;5.37562
2022-11-25;5.37587
2022-11-24;5.36934
2022-11-23;5.36332
2022-11-22;5.36443
2022-11-21;5.35558
2022-11-20;5.34259
2022-11-19;5.34284
2022-11-18;5.34308
2022-11-17;5.33918
2022-11-16;5.35256
2022-11-15;5.35638
2022-11-14;5.36239
2022-11-13;5.3542
2022-11-12;5.35445
2022-11-11;5.35469
2022-11-10;5.35797
2022-11-09;5.36086
2022-11-08;5.35496
2022-11-07;5.34492
2022-11-06;5.34036
2022-11-05;5.3406
2022-11-04;5.34085
2022-11-03;5.36075
2022-11-02;5.37097
2022-11-01;5.36892
2022-10-31;5.35669
2022-10-30;5.3345
2022-10-29;5.33475
2022-10-28;5.335
2022-10-27;5.33234
2022-10-26;5.31326
2022-10-25;5.31345
2022-10-24;5.32554
2022-10-23;5.31172
2022-10-22;5.31196
2022-10-21;5.31221
2022-10-20;5.32646
2022-10-19;5.33386
2022-10-18;5.31783
2022-10-17;5.30969
2022-10-16;5.3285
2022-10-15;5.32875
2022-10-14;5.329
2022-10-13;5.32402
2022-10-12;5.33124
2022-10-11;5.34773
2022-10-10;5.35764
2022-10-09;5.37099
2022-10-08;5.37124
2022-10-07;5.37148
2022-10-06;5.37076
2022-10-05;5.35492
2022-10-04;5.33892
2022-10-03;5.31605
2022-10-02;5.31835
2022-10-01;5.3186
2022-09-30;5.31885
2022-09-29;5.32653
2022-09-28;5.34048
2022-09-27;5.34751
2022-09-26;5.35652
2022-09-25;5.36057
2022-09-24;5.36081
2022-09-23;5.36106
2022-09-22;5.36918
2022-09-21;5.3749
2022-09-20;5.35752
2022-09-19;5.3527
2022-09-18;5.36092
2022-09-17;5.36116
2022-09-16;5.36141
2022-09-15;5.38573
2022-09-14;5.39818
2022-09-13;5.41464
2022-09-12;5.40459
2022-09-11;5.40364
2022-09-10;5.40389
2022-09-09;5.40414
2022-09-08;5.39644
2022-09-07;5.39068
2022-09-06;5.39807
2022-09-05;5.3966
2022-09-04;5.39514
2022-09-03;5.39539
2022-09-02;5.39564
2022-09-01;5.39273
2022-08-31;5.40226
2022-08-30;5.41789
2022-08-29;5.4377
2022-08-28;5.47285
2022-08-27;5.4731
2022-08-26;5.47335
2022-08-25;5.47726
2022-08-24;5.46961
2022-08-23;5.46022
2022-08-22;5.4577
2022-08-21;5.45462
2022-08-20;5.45487
2022-08-19;5.45512
2022-08-18;5.44873
2022-08-17;5.44176
2022-08-16;5.45261
2022-08-15;5.43917
2022-08-14;5.42765
2022-08-13;5.4279
2022-08-12;5.42815
2022-08-11;5.40265
2022-08-10;5.3965
2022-08-09;5.40607
2022-08-08;5.41257
2022-08-07;5.40204
2022-08-06;5.40229
2022-08-05;5.40254
2022-08-04;5.40028
2022-08-03;5.40105
2022-08-02;5.41355
2022-08-01;5.39669
2022-07-31;5.40224
2022-07-30;5.40249
2022-07-29;5.40274
2022-07-28;5.38723
2022-07-27;5.35199
2022-07-26;5.35155
2022-07-25;5.33477
2022-07-24;5.34723
2022-07-23;5.34748
2022-07-22;5.34773
2022-07-21;5.33062
2022-07-20;5.32501
2022-07-19;5.29934
2022-07-18;5.31489
2022-07-17;5.3125
2022-07-16;5.31275
2022-07-15;5.31299
2022-07-14;5.31767
2022-07-13;5.33297
2022-07-12;5.34835
2022-07-11;5.34759
2022-07-10;5.33406
2022-07-09;5.33431
2022-07-08;5.33456
2022-07-07;5.3221
2022-07-06;5.30189
2022-07-05;5.28282
2022-07-04;5.26984
2022-07-03;5.25656
2022-07-02;5.25681
2022-07-01;5.25705
2022-06-30;5.25419
2022-06-29;5.26005
2022-06-28;5.27528
2022-06-27;5.28191
2022-06-26;5.26907
2022-06-25;5.26931
2022-06-24;5.26956
2022-06-23;5.25882
2022-06-22;5.26416
2022-06-21;5.26849
2022-06-20;5.26693
2022-06-19;5.28171
2022-06-18;5.28195
2022-06-17;5.2822
2022-06-16;6.3138
2022-06-15;5.29699
2022-06-14;5.3085
2022-06-13;5.34743
2022-06-12;5.36079
2022-06-11;5.36104
2022-06-10;5.36129
2022-06-09;5.35815
2022-06-08;5.36668
2022-06-07;5.36245
2022-06-06;5.36796
2022-06-05;5.36832
2022-06-04;5.36857
2022-06-03;5.36882
2022-06-02;5.36052
2022-06-01;5.36292
2022-05-31;5.3608
2022-05-30;5.35522
2022-05-29;5.32725
2022-05-28;5.32749
2022-05-27;5.32774
2022-05-26;5.31015
2022-05-25;5.30713
2022-05-24;5.31088
2022-05-23;5.32139
2022-05-22;5.32762
2022-05-21;5.32787
2022-05-20;5.32812
2022-05-19;5.32801
2022-05-18;5.35706
2022-05-17;5.35241
2022-05-16;5.36207
