date;marketPrice
2024-06-16;1.47526
2024-06-15;1.47532
2024-06-14;1.46634
2024-06-13;1.4685
2024-06-12;1.46684
2024-06-11;1.46806
2024-06-10;1.46667
2024-06-09;1.46673
2024-06-08;1.46679
2024-06-07;1.47461
2024-06-06;1.46968
2024-06-05;1.46466
2024-06-04;1.46877
2024-06-03;1.46531
2024-06-02;1.46537
2024-06-01;1.46543
2024-05-31;1.46815
2024-05-30;1.46886
2024-05-29;1.47451
2024-05-28;1.4742
2024-05-27;1.47262
2024-05-26;1.47268
2024-05-25;1.47274
2024-05-24;1.47562
2024-05-23;1.47923
2024-05-22;1.48318
2024-05-21;1.48421
2024-05-20;1.48297
2024-05-19;1.48304
2024-05-18;1.4831
2024-05-17;1.47862
2024-05-16;1.48233
2024-05-15;1.4782
2024-05-14;1.47742
2024-05-13;1.47832
2024-05-12;1.47838
2024-05-11;1.47844
2024-05-10;1.47785
2024-05-09;1.4756
2024-05-08;1.47345
2024-05-07;1.4724
2024-05-06;1.46747
2024-05-05;1.46753
2024-05-04;1.46759
2024-05-03;1.46822
2024-05-02;1.46544
2024-05-01;1.46547
2024-04-30;1.4705
2024-04-29;1.46704
2024-04-28;1.4671
2024-04-27;1.46716
2024-04-26;1.46287
2024-04-25;1.46818
2024-04-24;1.46793
2024-04-23;1.46626
2024-04-22;1.46806
2024-04-21;1.46812
2024-04-20;1.46818
2024-04-19;1.46847
2024-04-18;1.46839
2024-04-17;1.46789
2024-04-16;1.48734
2024-04-15;1.49035
2024-04-14;1.49041
2024-04-13;1.49047
2024-04-12;1.48619
2024-04-11;1.48439
2024-04-10;1.48508
2024-04-09;1.48418
2024-04-08;1.48186
2024-04-07;1.48192
2024-04-06;1.48198
2024-04-05;1.48157
2024-04-04;1.48152
2024-04-03;1.47944
2024-04-02;1.47768
2024-04-01;1.47702
2024-03-31;1.47712
2024-03-30;1.47718
2024-03-29;1.47655
2024-03-28;1.4655
2024-03-27;1.47045
2024-03-26;1.46992
2024-03-25;1.46313
2024-03-24;1.46319
2024-03-23;1.46325
2024-03-22;1.47075
2024-03-21;1.46516
2024-03-20;1.46246
2024-03-19;1.46145
2024-03-18;1.4628
2024-03-17;1.46287
2024-03-16;1.46294
2024-03-15;1.46317
2024-03-14;1.46427
2024-03-13;1.46141
2024-03-12;1.46152
2024-03-11;1.4624
2024-03-10;1.46247
2024-03-09;1.46253
2024-03-08;1.46119
2024-03-07;1.45683
2024-03-06;1.45399
2024-03-05;1.45212
2024-03-04;1.44953
2024-03-03;1.4496
2024-03-02;1.44967
2024-03-01;1.44376
2024-02-29;1.44209
2024-02-28;1.443
2024-02-27;1.44394
2024-02-26;1.44594
2024-02-25;1.44601
2024-02-24;1.44608
2024-02-23;1.44585
2024-02-22;1.44219
2024-02-21;1.44312
2024-02-20;1.44347
2024-02-19;1.44248
2024-02-18;1.44255
2024-02-17;1.44261
2024-02-16;1.44261
2024-02-15;1.43987
2024-02-14;1.43726
2024-02-13;1.43387
2024-02-12;1.44143
2024-02-11;1.43781
2024-02-10;1.43788
2024-02-09;1.43794
2024-02-08;1.43955
2024-02-07;1.44007
2024-02-06;1.44066
2024-02-05;1.43794
2024-02-04;1.43846
2024-02-03;1.43853
2024-02-02;1.4386
2024-02-01;1.44055
2024-01-31;1.43861
2024-01-30;1.4355
2024-01-29;1.43538
2024-01-28;1.43039
2024-01-27;1.43046
2024-01-26;1.43052
2024-01-25;1.42836
2024-01-24;1.4262
2024-01-23;1.42357
2024-01-22;1.42308
2024-01-21;1.4213
2024-01-20;1.42137
2024-01-19;1.42144
2024-01-18;1.42036
2024-01-17;1.42094
2024-01-16;1.42894
2024-01-15;1.43234
2024-01-14;1.43273
2024-01-13;1.43279
2024-01-12;1.43286
2024-01-11;1.4268
2024-01-10;1.42619
2024-01-09;1.4272
2024-01-08;1.42834
2023-01-07;1.43055
2024-01-06;1.43061
2024-01-05;1.43068
2024-01-04;1.43103
2024-01-03;1.43313
2024-01-02;1.43782
2024-01-01;1.4403
2023-12-31;1.43915
2023-12-30;1.4393
2023-12-29;1.43938
2023-12-28;1.43984
2023-12-27;1.4381
2023-12-26;1.43671
2023-12-25;1.43598
2023-12-24;1.436
2023-12-23;1.43606
2023-12-22;1.43613
2023-12-21;1.4359
2023-12-20;1.43578
2023-12-19;1.43293
2023-12-18;1.42939
2023-12-17;1.43044
2023-12-16;1.43051
2023-12-15;1.43057
2023-12-14;1.42877
2023-12-13;1.42078
2023-12-12;1.41848
2023-12-11;1.41822
2023-12-10;1.41906
