date;marketPrice
2023-11-11;4.93832
2023-11-10;4.93855
2023-11-09;4.97975
2023-11-08;4.96877
2023-11-07;4.9952
2023-11-06;5.01518
2023-11-05;5.01003
2023-11-04;5.01026
2023-11-03;5.01049
2023-11-02;4.98352
2023-11-01;4.95677
2023-10-31;4.93341
2023-10-30;4.93643
2023-10-29;4.93381
2023-10-28;4.93404
2023-10-27;4.93427
2023-10-26;4.95274
2023-10-25;4.97527
2023-10-24;4.97321
2023-10-23;4.95352
2023-10-22;4.99135
2023-10-21;4.99158
2023-10-20;4.9918
2023-10-19;5.01507
2023-10-18;5.05165
2023-10-17;5.06305
2023-10-16;5.05623
2023-10-15;5.04924
2023-10-14;5.04947
2023-10-13;5.0497
2023-10-12;5.04302
2023-10-11;5.02787
2023-10-10;5.01784
2023-10-09;4.98999
2023-10-08;4.95957
2023-10-07;4.9598
2023-10-06;4.96003
2023-10-05;4.94014
2023-10-04;4.93411
2023-10-03;4.98797
2023-10-02;5.01158
2023-10-01;5.03807
2023-09-30;5.0383
2023-09-29;5.03853
2023-09-28;5.03677
2023-09-27;5.04803
2023-09-26;5.04784
2023-09-25;5.07144
2023-09-24;5.07982
2023-09-23;5.08006
2023-09-22;5.08029
2023-09-21;5.07703
2023-09-20;5.1141
2023-09-19;5.10419
2023-09-18;5.11627
2023-09-17;5.13229
2023-09-16;5.13252
2023-09-15;5.13276
2023-09-14;5.11653
2023-09-13;5.07454
2023-09-12;5.08633
2023-09-11;5.08011
2023-09-10;5.05913
2023-09-09;5.05936
2023-09-08;5.0596
2023-09-07;5.05491
2023-09-06;5.06439
2023-09-05;5.07554
2023-09-04;5.0917
2023-09-03;5.08243
2023-09-02;5.08267
2023-09-01;5.0829
2023-08-31;5.04477
2023-08-30;5.04607
2023-08-29;5.04721
2023-08-28;5.00833
2023-08-27;4.98314
2023-08-26;4.98338
2023-08-25;4.98361
2023-08-24;4.99487
2023-08-23;4.97609
2023-08-22;4.9492
2023-08-21;4.9244
2023-08-20;4.92244
2023-08-19;4.92267
2023-08-18;4.9229
2023-08-17;4.95892
2023-08-16;4.96732
2023-08-15;4.98674
2023-08-14;5.00469
2023-08-13;5.00431
2023-08-12;5.00454
2023-08-11;5.00478
2023-08-10;5.01729
2023-08-09;5.0068
2023-08-08;4.99384
2023-08-07;4.99871
2023-08-06;5.01543
2023-08-05;5.01567
2023-08-04;5.0159
2023-08-03;5.02695
2023-08-02;5.03269
2023-08-01;5.08281
2023-07-31;5.10262
2023-07-30;5.0775
2023-07-29;5.07774
2023-07-28;5.07797
2023-07-27;5.06411
2023-07-26;5.05623
2023-07-25;5.05476
2023-07-24;5.03263
2023-07-23;5.00273
2023-07-22;5.00297
2023-07-21;5.0032
2023-07-20;4.99535
2023-07-19;4.99716
2023-07-18;4.97928
2023-07-17;4.96451
2023-07-16;4.98645
2023-07-15;4.98668
2023-07-14;4.98692
2023-07-13;4.99916
2023-07-12;4.97625
2023-07-11;4.92819
2023-07-10;4.90529
2023-07-09;4.91503
2023-07-08;4.91526
2023-07-07;4.91549
2023-07-06;4.9185
2023-07-05;4.97264
2023-07-04;4.98569
2023-07-03;4.98038
2023-07-02;4.95542
2023-07-01;4.95565
2023-06-30;4.95589
2023-06-29;4.92897
2023-06-28;4.92135
2023-06-27;4.91298
2023-06-26;4.9205
2023-06-25;4.90871
2023-06-24;4.90894
2023-06-23;4.90918
2023-06-22;4.9197
2023-06-21;4.95306
2023-06-20;4.98124
2023-06-19;5.02973
2023-06-18;5.04223
2023-06-17;5.04247
2023-06-15;5.01981
2023-06-14;5.0345
2023-06-13;5.02502
2023-06-12;5.02035
2023-06-11;5.0153
2023-06-10;5.01554
2023-06-09;5.01577
2023-06-08;5.01847
2023-06-07;5.01501
2023-06-06;5.01537
2023-06-05;4.9924
2023-06-04;4.98522
2023-06-03;4.98546
2023-06-02;4.9857
2023-06-01;4.95252
2023-05-31;4.90797
2023-05-30;4.92506
2023-05-29;4.94344
2023-05-28;4.93548
2023-05-27;4.93571
2023-05-26;4.93595
2023-05-25;4.91933
2023-05-24;4.94143
2023-05-23;4.9752
2023-05-22;4.97753
2023-05-21;4.97735
2023-05-20;4.97759
2023-05-18;4.96721
2023-05-17;4.9791
2023-05-16;4.98412
2023-05-15;4.99837
2023-05-14;4.9827
2023-05-13;4.98296
2023-05-12;4.98322
2023-05-11;4.98339
2023-05-10;4.98712
2023-05-09;4.99067
2023-05-08;4.99392
2023-05-07;4.99503
2023-05-06;4.9953
2023-05-05;4.99558
2023-05-04;5
2023-05-03;5
2023-05-02;5
