date;marketPrice
2023-07-16;6.42361
2023-07-15;6.42378
2023-07-14;6.42396
2023-07-13;6.41892
2023-07-12;6.39461
2023-07-11;6.3735
2023-07-10;6.37198
2023-07-09;6.37851
2023-07-08;6.37869
2023-07-07;6.37886
2023-07-06;6.38738
2023-07-05;6.41009
2023-07-04;6.4171
2023-07-03;6.41459
2023-07-02;6.40577
2023-07-01;6.40594
2023-06-30;6.40612
2023-06-29;6.40411
2023-06-28;6.41251
2023-06-27;6.40735
2023-06-26;6.41358
2023-06-25;6.40172
2023-06-24;6.40189
2023-06-23;6.40207
2023-06-22;6.39947
2023-06-21;6.41224
2023-06-20;6.41613
2023-06-19;6.42455
2023-06-18;6.42946
2023-06-17;6.42963
2023-06-15;6.42185
2023-06-14;6.4358
2023-06-13;6.43621
2023-06-12;6.44203
2023-06-11;6.4402
2023-06-10;6.44037
2023-06-09;6.44055
2023-06-08;6.43587
2023-06-07;6.43258
2023-06-06;6.43823
2023-06-05;6.43443
2023-06-04;6.43932
2023-06-03;6.4395
2023-06-02;6.43967
2023-06-01;6.43633
2023-05-31;6.42556
2023-05-30;6.40428
2023-05-29;6.4053
2023-05-28;6.40052
2023-05-27;6.4007
2023-05-26;6.40088
2023-05-25;6.39953
2023-05-24;6.40622
2023-05-23;6.41402
2023-05-22;6.41495
2023-05-21;6.42128
2023-05-20;6.42146
2023-05-18;6.41919
2023-05-17;6.42839
2023-05-16;6.43141
2023-05-15;6.44311
2023-05-14;6.44433
2023-05-13;6.4445
2023-05-12;6.44468
2023-05-11;6.44398
2023-05-10;6.43898
2023-05-09;6.44313
2023-05-08;6.43911
2023-05-07;6.44038
2023-05-06;6.44056
2023-05-05;6.44074
2023-05-04;6.44323
2023-05-03;6.43795
2023-05-02;6.4334
2023-05-01;6.42773
2023-04-30;6.42792
2023-04-29;6.4281
2023-04-28;6.42828
2023-04-27;6.41592
2023-04-26;6.4229
2023-04-25;6.4229
2023-04-24;6.4157
2023-04-23;6.41832
2023-04-22;6.4185
2023-04-21;6.41868
2023-04-20;6.42017
2023-04-19;6.41736
2023-04-18;6.4247
2023-04-17;6.42835
2023-04-16;6.42758
2023-04-15;6.42777
2023-04-14;6.42795
2023-04-13;6.42915
2023-04-12;6.43128
2023-04-11;6.43451
2023-04-10;6.44058
2023-04-09;6.44334
2023-04-08;6.44352
2023-04-07;6.4437
2023-04-06;6.44339
2023-04-05;6.4444
2023-04-04;6.4378
2023-04-03;6.41077
2023-04-02;6.40424
2023-04-01;6.40443
2023-03-31;6.40461
2023-03-30;6.39304
2023-03-29;6.3883
2023-03-28;6.38991
2023-03-27;6.39793
2023-03-26;6.40819
2023-03-25;6.40837
2023-03-24;6.40855
2023-03-23;6.39687
2023-03-22;6.38583
2023-03-21;6.38285
2023-03-20;6.39934
2023-03-19;6.40432
2023-03-18;6.4045
2023-03-17;6.40468
2023-03-16;6.40812
2023-03-15;6.40838
2023-03-14;6.40187
2023-03-13;6.40209
2023-03-12;6.38711
2023-03-11;6.38729
2023-03-10;6.38747
2023-03-09;6.37756
2023-03-08;6.38071
2023-03-07;6.3804
2023-03-06;6.38453
2023-03-05;6.38858
2023-03-04;6.38876
2023-03-03;6.38894
2023-03-02;6.3421
2023-03-01;6.34586
2023-02-28;6.3439
2023-02-27;6.35542
2023-02-26;6.35688
2023-02-25;6.35706
2023-02-24;6.35754
2023-02-23;6.36049
2023-02-22;6.35386
2023-02-21;6.36692
2023-02-20;6.37916
2023-02-19;6.38176
2023-02-18;6.38194
2023-02-17;6.38213
2023-02-16;6.38594
2023-02-15;6.39252
2023-02-14;6.40098
2023-02-13;6.39893
2023-02-12;6.40443
2023-02-11;6.40462
2023-02-10;6.4048
2023-02-09;6.412
2023-02-08;6.41871
2023-02-07;6.42392
2023-02-06;6.42273
2023-02-05;6.43689
2023-02-04;6.43708
2023-02-03;6.43727
2023-02-02;6.42653
2023-02-01;6.41251
2023-01-31;6.40705
2023-01-30;6.43145
2023-01-29;6.4379
2023-01-28;6.43809
2023-01-27;6.43828
2023-01-26;6.43854
2023-01-25;6.43349
2023-01-24;6.43527
2023-01-23;6.43006
2023-01-22;6.43222
2023-01-21;6.43241
2023-01-20;6.43261
2023-01-19;6.43955
2023-01-18;6.44354
2023-01-17;6.43999
2023-01-16;6.4354
2023-01-15;6.43685
2023-01-14;6.43704
2023-01-13;6.43724
2023-01-12;6.42085
2023-01-11;6.40007
2023-01-10;6.38909
2023-01-09;6.38337
2023-01-08;6.38693
2023-01-07;6.38712
2023-01-06;6.38731
2023-01-05;6.37482
2023-01-04;6.36115
2023-01-03;6.35018
2023-01-02;6.33749
2023-01-01;6.33163
2022-12-31;6.33182
2022-12-30;6.33208
2022-12-29;6.33675
2022-12-28;6.33385
2022-12-27;6.33973
2022-12-26;6.33497
2022-12-25;6.33653
2022-12-24;6.33671
2022-12-23;6.3369
2022-12-22;6.34424
2022-12-21;6.35088
2022-12-20;6.33671
2022-12-19;6.34376
2022-12-18;6.35662
2022-12-17;6.35681
2022-12-16;6.357
2022-12-15;6.37024
2022-12-14;6.39779
2022-12-13;6.39782
2022-12-12;6.38306
2022-12-11;6.39934
2022-12-10;6.39956
2022-12-09;6.39977
2022-12-08;6.39802
2022-12-07;6.3967
2022-12-06;6.39182
2022-12-05;6.40456
2022-12-04;6.41189
2022-12-03;6.41211
2022-12-02;6.41233
2022-12-01;6.39937
2022-11-30;6.3843
2022-11-29;6.3359
2022-11-28;6.35526
2022-11-27;6.36103
2022-11-26;6.36125
2022-11-25;6.36147
2022-11-24;6.3609
2022-11-23;6.35308
2022-11-22;6.3442
2022-11-21;6.33333
2022-11-20;6.33137
2022-11-19;6.33163
2022-11-18;6.33188
2022-11-17;6.33625
2022-11-16;6.33798
2022-11-15;6.33648
2022-11-14;6.33515
2022-11-13;6.3326
2022-11-12;6.33286
2022-11-11;6.33312
2022-11-10;6.31393
2022-11-09;6.29824
2022-11-08;6.30324
2022-11-07;6.29772
2022-11-06;6.29711
2022-11-05;6.29737
2022-11-04;6.29762
2022-11-03;6.29514
2022-11-02;6.30016
2022-11-01;6.30008
2022-10-31;6.28566
2022-10-30;6.27822
2022-10-29;6.27848
2022-10-28;6.27873
2022-10-27;6.27551
2022-10-26;6.2785
2022-10-25;6.26363
2022-10-24;6.26633
2022-10-23;6.27234
2022-10-22;6.2726
2022-10-21;6.27285
2022-10-20;6.27622
2022-10-19;6.28081
2022-10-18;6.27292
2022-10-17;6.27379
2022-10-16;6.26373
2022-10-15;6.26399
2022-10-14;6.26424
2022-10-13;6.27772
2022-10-12;6.28929
2022-10-11;6.28925
2022-10-10;6.30629
2022-10-09;6.33626
2022-10-08;6.33652
2022-10-07;6.33678
2022-10-06;6.34182
2022-10-05;6.34873
2022-10-04;6.34749
2022-10-03;6.31698
2022-10-02;6.30686
2022-10-01;6.30712
2022-09-30;6.30737
2022-09-29;6.31232
2022-09-28;6.32756
2022-09-27;6.31794
2022-09-26;6.33987
2022-09-25;6.36026
2022-09-24;6.36052
2022-09-23;6.36078
2022-09-22;6.39098
2022-09-21;6.40056
2022-09-20;6.39867
2022-09-19;6.40094
2022-09-18;6.40471
2022-09-17;6.40497
2022-09-16;6.40523
2022-09-15;6.42208
2022-09-14;6.43648
2022-09-13;6.43169
2022-09-12;6.43909
2022-09-11;6.43806
2022-09-10;6.43832
2022-09-09;6.43859
2022-09-08;6.43483
2022-09-07;6.42579
2022-09-06;6.438
2022-09-05;6.45197
2022-09-04;6.43254
2022-09-03;6.43282
2022-09-02;6.4331
2022-09-01;6.43997
2022-08-31;6.46057
2022-08-30;6.47814
2022-08-29;6.50033
2022-08-28;6.50992
2022-08-27;6.5102
2022-08-26;6.51049
2022-08-25;6.51606
2022-08-24;6.49842
2022-08-23;6.50218
2022-08-22;6.51165
2022-08-21;6.50473
2022-08-20;6.50501
2022-08-19;6.50529
2022-08-18;6.5123
2022-08-17;6.51605
2022-08-16;6.51768
2022-08-15;6.5151
2022-08-14;6.51537
2022-08-13;6.51565
2022-08-12;6.51593
2022-08-11;6.50864
2022-08-10;6.50795
2022-08-09;6.51066
2022-08-08;6.51183
2022-08-07;6.50802
2022-08-06;6.5083
2022-08-05;6.50859
2022-08-04;6.51168
2022-08-03;6.51188
2022-08-02;6.51569
2022-08-01;6.50252
2022-07-31;6.5072
2022-07-30;6.50749
2022-07-29;6.50777
2022-07-28;6.48728
2022-07-27;6.47552
2022-07-26;6.46568
2022-07-25;6.45023
2022-07-24;6.44549
2022-07-23;6.44577
2022-07-22;6.44605
2022-07-21;6.4416
2022-07-20;6.43019
2022-07-19;6.42474
2022-07-18;6.43153
2022-07-17;6.42327
2022-07-16;6.42355
2022-07-15;6.42383
2022-07-14;6.43083
2022-07-13;6.44744
2022-07-12;6.44238
2022-07-11;6.44448
2022-07-10;6.44011
2022-07-09;6.44039
2022-07-08;6.44071
2022-07-07;6.44551
2022-07-06;6.42646
2022-07-05;6.42438
2022-07-04;6.43289
2022-07-03;6.41972
2022-07-02;6.42
2022-07-01;6.42028
2022-06-30;6.42137
2022-06-29;6.43198
2022-06-28;6.44089
2022-06-27;6.43981
2022-06-26;6.44234
2022-06-25;6.44262
2022-06-24;6.4429
2022-06-23;6.42528
2022-06-22;6.42317
2022-06-21;6.43263
2022-06-20;6.43402
2022-06-19;6.44032
2022-06-18;6.4406
2022-06-17;6.44088
2022-06-16;6.4539
2022-06-15;6.47796
2022-06-14;6.47771
2022-06-13;6.49567
2022-06-12;6.53535
2022-06-11;6.53564
2022-06-10;6.53592
2022-06-09;6.53924
2022-06-08;6.54162
2022-06-07;6.5477
2022-06-06;6.54233
2022-06-05;6.54188
2022-06-04;6.54216
2022-06-03;6.54245
2022-06-02;6.53923
2022-06-01;6.53728
2022-05-31;6.53394
2022-05-30;6.54521
2022-05-29;6.53045
2022-05-28;6.53073
2022-05-27;6.53102
2022-05-26;6.51288
2022-05-25;6.51128
2022-05-24;6.49631
2022-05-23;6.51453
2022-05-22;6.51697
2022-05-21;6.51725
2022-05-20;6.51753
2022-05-19;6.51696
2022-05-18;6.53059
2022-05-17;6.53557
2022-05-16;6.54251
2022-05-15;6.53632
2022-05-14;6.53661
2022-05-13;6.53689
2022-05-12;6.52417
2022-05-11;6.51907
2022-05-10;6.49487
2022-05-09;6.52275
2022-05-08;6.55332
2022-05-07;6.55361
2022-05-06;6.55389
2022-05-05;6.5812
2022-05-04;6.58738
2022-05-03;6.60225
2022-05-02;6.59965
2022-05-01;6.62643
2022-04-30;6.62672
2022-04-29;6.62701
2022-04-28;6.61344
2022-04-27;6.61505
2022-04-26;6.60834
2022-04-25;6.6042
2022-04-24;6.63512
2022-04-23;6.63541
2022-04-22;6.6357
2022-04-21;6.65636
2022-04-20;6.66253
2022-04-19;6.67188
2022-04-18;6.69094
2022-04-17;6.68935
2022-04-16;6.68965
2022-04-15;6.68994
2022-04-14;6.69023
2022-04-13;6.68207
2022-04-12;6.68269
2022-04-11;6.67185
2022-04-10;6.68264
2022-04-09;6.68293
2022-04-08;6.68322
2022-04-07;6.67534
2022-04-06;6.68668
2022-04-05;6.69896
2022-04-04;6.69091
2022-04-03;6.67386
2022-04-02;6.67415
2022-04-01;6.67444
2022-03-31;6.66467
2022-03-30;6.66001
2022-03-29;6.66162
2022-03-28;6.66623
2022-03-27;6.67185
2022-03-26;6.67214
2022-03-25;6.67243
2022-03-24;6.66927
2022-03-23;6.66252
2022-03-22;6.65787
2022-03-21;6.63606
2022-03-20;6.63068
2022-03-19;6.63097
2022-03-18;6.63126
2022-03-17;6.61749
2022-03-16;6.62016
2022-03-15;6.59761
2022-03-14;6.61525
2022-03-13;6.63727
2022-03-12;6.63756
2022-03-11;6.63784
2022-03-10;6.62947
2022-03-09;6.62617
2022-03-08;6.65462
2022-03-07;6.66711
2022-03-06;6.65428
2022-03-05;6.65457
2022-03-04;6.65486
2022-03-03;6.65167
2022-03-02;6.66515
2022-03-01;6.65453
2022-02-28;6.64162
2022-02-27;6.63297
2022-02-26;6.63326
2022-02-25;6.63354
2022-02-24;6.63814
2022-02-23;6.64616
2022-02-22;6.64946
2022-02-21;6.65198
2022-01-20;6.66124
2022-02-19;6.66153
2022-02-18;6.66182
